Rk,Player,G,Sk,Sfty,Tgt,Def%,Fmb,Int,RtY,KRTD,PRTD,Season,Age,Team,G,GS,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Ret,Yds,Y/Ret,KRTD,Ret,Yds,Y/Ret,PRTD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,Fmb,FR,Yds,FRTD,FF,Touch,TotOff,YScm,APYd,RtY,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Prss,MTkl,MTkl%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos
298,Zeke Turner,15,0,0,10,9.6,0,0,0,0,0,2022,26,ARI,15,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,12,10,22,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,8,80,59,7.4,5.9,2,130.8,2,20,39,7,1,0,0,1,0,0,0,0,107,9.6,328,72.1,DB
299,Levi Wallace,15,0,0,77,66.6,0,4,0,0,0,2022,27,PIT,15,9,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,33,15,48,0,0,4,6,0,13,0,0,0,0,0,0,0,0,6,0,77,41,53.2,650,15.9,8.4,3,73,13,424,226,0,0,0,0,0,4,7.7,0,0,709,66.6,65,14.8,LCB
300,Rachad Wildgoose,15,0,0,19,18.7,0,0,0,0,0,2022,22,WAS,15,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,12,4,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,11,57.9,97,8.8,5.1,0,71.6,5.1,30,67,2,0,0,0,0,2,11.1,0,0,195,18.7,90,19.5,CB
301,Xavier Woods,15,0,0,55,86.5,0,0,0,0,0,2022,27,CAR,15,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,53,33,86,0,1,0,0,0,6,0,2,30,0,0,0,0,0,30,0,55,33,60,452,13.7,8.2,1,92.4,11.3,246,206,20,1,1,0,2,6,6.5,0,0,1000,86.5,30,6.4,FS
302,Russ Yeast,15,0,0,7,10.4,0,0,29,0,0,2022,23,LAR,15,1,0,0,0,,0,0,,0,0,0,1,29,29,0,0,0,,0,0,16,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,7,6,85.7,76,12.7,10.9,0,111.9,8.9,42,34,0,0,0,0,0,1,4.8,0,0,113,10.4,207,46.5,S
303,Nasir Adderley,16,0,0,38,84.2,0,2,0,0,0,2022,25,LAC,16,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,39,23,62,1,0,2,30,0,4,0,0,0,0,1,0,0,0,30,0,38,23,60.5,403,17.5,10.6,1,83.6,15.2,270,133,1,0,0,0,0,6,8.8,0,0,882,84.2,112,24.2,SS
304,Jaire Alexander,16,0,0,82,87.2,0,5,0,0,0,2022,25,GNB,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,43,13,56,4,0,5,59,0,14,0,0,0,0,0,0,0,0,59,0,82,49,59.8,572,11.7,7,2,63.7,9,366,206,0,0,0,0,0,4,6.7,0,0,901,87.2,61,14.3,LCB
305,DeAundre Alford,16,0.5,1,31,21.9,0,1,0,0,0,2022,25,ATL,16,0,0,0,0,,0,0,,0,1,2,0,0,,0,0,0,,0,0.5,18,7,25,1,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,31,17,54.8,198,11.6,6.4,1,71.7,11.6,148,50,6,1,0,0,2,2,7.4,0,0,246,21.9,18,4.1,CB
306,Jessie Bates III,16,0,0,37,98.2,0,4,0,0,0,2022,25,CIN,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,38,33,71,1,0,4,28,0,8,0,0,0,0,1,0,0,0,28,0,37,19,51.4,309,16.3,8.4,4,76.1,14.1,215,94,9,0,0,0,0,7,9,0,0,1017,98.2,68,15.7,FS
307,D'Anthony Bell,16,0,0,2,6.6,0,0,0,0,0,2022,26,CLE,16,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,12,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,27,13.5,13.5,0,118.7,11,22,5,1,0,0,0,0,1,6.7,0,0,72,6.6,248,55.9,S
308,Vonn Bell,16,1,0,53,98.8,0,4,0,0,0,2022,28,CIN,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,52,25,77,4,4,4,56,0,8,0,1,0,0,2,0,0,0,56,0,53,36,67.9,468,13,8.8,0,64,9.1,271,197,25,1,2,0,5,6,7.2,0,0,1024,98.8,52,12,SS
309,Josh Blackwell,16,0,0,13,12.2,0,0,0,0,0,2022,23,CHI,16,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,16,7,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13,7,53.8,87,12.4,6.7,1,100.5,7.8,42,45,1,0,0,0,0,0,0,0,0,133,12.2,245,56.2,DB
310,Tony Brown,16,1,0,0,0.8,0,0,0,0,0,2022,27,IND,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,2,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,1,0,0,0,0,9,0.8,303,66.7,DB
311,Deon Bush,16,0,0,2,6.2,0,0,0,0,0,2022,29,KAN,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,6,5,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,39.6,20.5,0,0,2,0,0,0,0,0,0,0,0,71,6.2,317,68.9,DB
312,Elijah Campbell,16,0,0,7,7,0,0,0,0,0,2022,27,MIA,16,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,7,5,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,42.9,18,6,2.6,0,50.3,8.1,14,4,8,0,1,0,1,0,0,0,0,80,7,290,64,DB
313,Bryan Cook,16,1,0,20,29.8,0,0,0,0,0,2022,23,KAN,16,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,22,11,33,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,14,70,186,13.3,9.3,3,138.7,11,150,36,7,0,2,0,3,3,8.3,0,0,342,29.8,272,59.1,S
314,Keion Crossen,16,0,0,34,33.5,0,0,0,0,0,2022,26,MIA,16,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,20,12,32,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,34,19,55.9,256,13.5,7.5,2,99.6,13.5,192,64,1,0,0,0,0,4,11.1,0,0,383,33.5,213,47,DB
315,Nick Cross,16,0,0,2,10.7,1,0,0,0,0,2022,21,IND,16,2,0,0,0,,0,0,,0,0,0,0,0,,0,1,0,0,0,0,11,6,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,100,15,7.5,7.5,0,97.9,4.5,9,6,2,1,0,0,1,1,5.6,0,0,122,10.7,215,47.4,S
316,Brandon Facyson,16,0,0,42,40,0,0,0,0,0,2022,28,IND,16,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,26,2,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,42,29,69,326,11.2,7.8,1,99.9,10.5,237,89,0,0,0,0,0,5,15.2,0,0,455,40,37,8.1,CB
317,Reid Ferguson,16,0,0,0,0,0,0,0,0,0,2022,28,BUF,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,127,31,LS
318,Stephon Gilmore,16,0,0,89,93.4,0,2,0,0,0,2022,32,IND,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,53,13,66,0,0,2,31,0,11,0,0,0,0,0,0,0,0,31,0,89,50,56.2,577,11.5,6.5,2,74,8.8,332,245,0,0,0,0,0,5,7,0,0,1063,93.4,1,0.2,RCB
319,Kyle Hamilton,16,2,0,49,50.1,0,0,0,0,0,2022,21,BAL,16,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2,46,16,62,4,5,0,0,0,5,0,0,0,0,1,0,0,0,0,0,49,36,73.5,279,7.8,5.7,1,93.8,3.3,147,132,24,1,3,0,6,5,7.5,0,0,548,50.1,282,65.4,S
320,Ronnie Harrison,16,0.5,0,17,23.8,0,0,0,0,0,2022,25,CLE,16,5,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0.5,16,8,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,11,64.7,85,7.7,5,0,76.8,4.6,36,49,7,0,0,0,1,1,4,0,0,259,23.8,153,34.5,DB
321,Jaylinn Hawkins,16,0,0,38,85.1,0,2,0,0,0,2022,25,ATL,16,16,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,45,39,84,0,1,2,14,0,6,0,1,0,1,1,0,0,0,14,0,38,25,65.8,331,13.2,8.7,4,106.4,9.3,216,115,8,1,1,0,2,7,7.7,0,0,955,85.1,49,11.3,FS
322,Malik Hooker,16,0,0,27,75.1,0,3,0,0,0,2022,26,DAL,16,6,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,44,18,62,2,0,3,29,0,3,0,1,38,1,0,0,0,0,67,0,27,20,74.1,220,11,8.1,2,82.9,8,145,75,2,0,0,0,0,7,10.1,0,0,861,75.1,35,7.3,SS
323,Mike Hughes,16,0,0,56,49.6,0,0,0,0,0,2022,25,DET,16,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,35,16,51,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,41,73.2,528,12.9,9.4,4,126.2,10.1,331,197,14,2,2,0,4,4,7.3,0,0,563,49.6,100,22.2,DB
324,Jaquan Johnson,16,0,0,12,21.5,0,1,0,0,0,2022,27,BUF,16,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,16,16,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,9,75,112,12.4,9.3,1,96.5,12.6,81,31,3,0,0,0,0,2,5.9,0,0,226,21.5,246,60,S
325,Jaylon Jones,16,0,0,44,42.6,0,0,0,0,0,2022,25,CHI,16,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,33,14,47,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,44,29,65.9,346,11.9,7.9,1,97.3,9.1,191,155,2,0,0,0,0,5,9.6,0,0,464,42.6,153,35.1,DB
326,Jonathan Jones,16,0,0,91,79.1,0,4,0,0,0,2022,29,NWE,16,16,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,56,13,69,0,0,4,89,1,11,0,0,0,0,3,0,0,0,89,0,91,48,52.7,588,12.3,6.5,5,73,12.2,368,220,1,0,0,0,0,7,9.2,0,0,894,79.1,116,25.4,LCB
327,Kelvin Joseph,16,0,0,18,14.5,0,0,0,0,0,2022,23,DAL,16,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,17,3,20,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,18,12,66.7,219,18.3,12.2,4,147.9,14,184,35,0,0,0,0,0,0,0,0,0,166,14.5,317,66.5,CB
328,Joshua Kalu,16,0,0,35,42.3,0,1,0,0,0,2022,27,TEN,16,5,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,24,18,42,1,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,35,24,68.6,268,11.2,7.7,2,98.3,9.6,173,95,11,0,0,0,0,2,4.5,0,0,494,42.3,218,48.7,DB
329,Chris Lammons,16,0,0,5,1.7,0,0,0,0,0,2022,26,KAN,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,1,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,60,40,13.3,8,0,85.4,7.4,19,21,0,0,0,0,0,0,0,0,0,19,1.7,322,70,CB
330,P.J. Locke,16,0,0,11,9.7,0,0,0,0,0,2022,25,DEN,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,11,11,22,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,11,7,63.6,44,6.3,4,0,71.8,4.2,6,38,2,0,0,0,0,1,4.3,0,0,111,9.7,341,71,S
331,Julian Love,16,1,0,50,88.9,0,2,0,0,0,2022,24,NYG,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,79,45,124,6,1,2,44,0,5,0,1,8,0,1,0,0,0,52,0,50,34,68,333,9.8,6.7,3,89.8,9.5,180,153,16,1,0,0,2,5,3.9,3,0.3,1006,88.9,220,46.7,SS
332,Damarri Mathis,16,0,0,81,69.5,0,0,0,0,0,2022,23,DEN,16,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,54,11,65,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,81,56,69.1,513,9.2,6.3,1,90.2,8.2,335,178,3,0,0,0,0,15,18.8,0,0,795,69.5,66,13.8,RCB
333,Siran Neal,16,0,0,12,6,0,0,0,0,0,2022,28,BUF,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,13,6,19,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,5,41.7,25,5,2.1,0,49.3,5.9,14,11,1,0,1,0,1,2,9.5,0,0,63,6,316,77.1,CB
334,Taylor Rapp,16,0,0,53,89.7,0,2,0,0,0,2022,25,LAR,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,58,34,92,2,1,2,18,0,6,0,1,0,0,0,0,0,0,18,0,53,38,71.7,344,9.1,6.5,4,98.3,6.5,174,170,9,0,1,1,1,6,6.1,0,0,977,89.7,44,9.9,SS
335,Darnell Savage Jr.,16,0,0,44,79.3,0,1,0,0,0,2022,25,GNB,16,13,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,43,15,58,2,0,1,75,1,5,0,1,2,0,0,0,0,0,77,0,44,30,68.2,444,14.8,10.1,3,114.2,10.1,304,140,8,0,0,0,0,6,9.4,0,0,819,79.3,97,22.7,FS
336,Brenden Schooler,16,0,0,0,0,0,0,0,0,0,2022,25,NWE,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,11,3,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,330,72.2,DB
337,Josiah Scott,16,0,0,32,35.1,0,2,0,0,0,2022,23,PHI,16,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,19,7,26,2,0,2,13,0,8,0,0,0,0,0,0,0,0,13,0,32,22,68.8,299,13.6,9.3,3,103.5,7.5,171,128,5,2,0,0,2,0,0,0,0,388,35.1,156,34.4,CB
338,Nick Scott,16,0,0,58,90.4,0,2,0,0,0,2022,27,LAR,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,56,30,86,1,0,2,0,0,5,0,0,0,0,2,0,0,0,0,0,58,46,79.3,601,13.1,10.4,4,118.5,7.9,322,279,1,0,0,0,0,10,10.4,1,0.1,984,90.4,109,24.5,FS
339,Cameron Sutton,16,0,0,73,87.5,0,3,0,0,0,2022,27,PIT,16,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,35,8,43,1,0,3,26,0,15,0,0,0,0,0,0,0,0,26,0,73,35,47.9,388,11.1,5.3,4,65.3,11.2,270,118,3,2,0,0,2,5,10.4,1,0.1,931,87.5,61,13.9,RCB
340,Michael Thomas,16,0,0,0,2.4,0,0,0,0,0,2022,32,CIN,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0,0,0,0,0,25,2.4,289,66.6,S
341,Juan Thornhill,16,1,0,47,90.9,0,3,0,0,0,2022,27,KAN,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,43,28,71,4,2,3,0,0,9,0,0,0,0,0,0,0,0,0,0,47,32,68.1,428,13.4,9.1,5,105.6,12.4,321,107,4,0,1,0,2,9,11.3,0,0,1044,90.9,5,1.1,SS
342,Jaylen Watson,16,0,0,71,52.7,0,1,0,0,0,2022,24,KAN,16,6,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,37,12,49,3,0,1,99,1,6,0,0,0,0,0,0,0,0,99,0,71,46,64.8,515,11.2,7.3,5,103.9,10,368,147,4,0,0,0,0,5,9.3,0,0,605,52.7,114,24.8,DB
343,Samuel Womack,16,0,0,15,13.6,0,1,0,0,0,2022,23,SFO,16,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,13,6,19,1,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,15,11,73.3,114,10.4,7.6,1,89.3,9.3,106,8,2,0,0,0,0,0,0,0,0,146,13.6,233,53.2,CB
344,Adrian Amos,17,1,0,50,94.6,0,1,0,0,0,2022,29,GNB,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,73,29,102,7,2,1,26,0,5,0,1,-1,0,0,0,0,0,25,0,50,35,70,428,12.2,8.6,3,107.7,8.8,310,118,10,1,2,0,4,4,3.8,0,0,977,94.6,111,25.9,SS
345,Justin Bethel,17,0,0,19,10.8,0,1,0,0,0,2022,32,MIA,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,17,9,26,0,0,1,11,0,4,0,0,0,0,0,0,0,0,11,0,19,12,63.2,104,8.7,5.5,1,73.1,8.8,48,56,0,0,0,0,0,3,10.3,0,0,123,10.8,377,83.2,DB
346,DaRon Bland,17,0,0,63,52,0,5,0,0,0,2022,23,DAL,17,8,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,38,16,54,1,2,5,19,0,7,0,0,0,0,0,0,0,0,19,0,63,45,71.4,412,9.2,6.5,5,82.2,6.8,219,193,8,0,1,0,1,5,8.5,0,0,596,52,171,35.8,DB
347,Kris Boyd,17,0,0,5,3.2,0,0,0,0,0,2022,26,MIN,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,8,5,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,4,80,25,6.3,5,1,127.1,2.2,10,15,0,0,0,0,0,0,0,0,0,37,3.2,403,81.7,DB
348,James Bradberry,17,0,0,86,97.5,0,3,0,0,0,2022,29,PHI,17,17,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,39,5,44,2,0,3,54,1,17,0,0,0,0,0,0,0,0,54,0,86,39,45.3,382,9.8,4.4,2,51.6,10.4,239,143,1,0,0,0,0,7,13.7,0,0,1078,97.5,0,0,LCB
349,Coby Bryant,17,2,0,72,65.4,0,0,0,0,0,2022,23,SEA,17,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2,52,18,70,4,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,72,54,75,657,12.2,9.1,3,116.5,7.3,301,356,12,0,2,0,4,7,9.1,0,0,756,65.4,4,0.9,DB
350,Myles Bryant,17,0,0,70,61,1,1,56,0,0,2022,24,NWE,17,6,0,0,0,,0,0,,0,0,0,0,0,,0,10,56,5.6,0,0,45,25,70,0,0,1,11,0,6,1,1,0,0,0,0,0,0,67,56,70,47,67.1,509,10.8,7.3,4,101.4,9.1,358,151,10,0,0,0,0,5,6.7,0,0,689,61,101,22.1,CB
351,Kevin Byard,17,0,0,71,97.5,0,4,0,0,0,2022,29,TEN,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,69,39,108,0,1,4,57,0,6,0,0,0,0,0,0,0,0,57,0,71,46,64.8,610,13.3,8.6,2,77.8,7.9,365,245,13,2,0,0,2,4,3.6,0,0,1139,97.5,32,7.1,SS
352,Camryn Bynum,17,0,0,44,100,0,2,0,0,0,2022,24,MIN,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,49,32,81,0,0,2,17,0,6,0,2,55,0,0,0,0,0,72,0,44,29,65.9,479,16.5,10.9,8,123,14.3,358,121,1,0,0,0,0,5,5.8,0,0,1161,100,41,8.3,FS
353,Tyson Campbell,17,0,0,83,97.9,0,3,0,0,0,2022,22,JAX,17,17,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,55,15,70,2,0,3,32,0,15,0,2,12,1,1,0,0,0,44,0,83,45,54.2,433,9.6,5.2,6,78,11.3,299,134,1,0,0,0,0,5,6.7,0,0,1138,97.9,67,15.9,RCB
354,Michael Carter II,17,0,0,77,64.3,0,2,0,0,0,2022,23,NYJ,17,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,50,13,63,3,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,77,50,64.9,473,9.5,6.1,1,75.3,4.8,152,321,16,3,0,0,3,1,1.6,0,0,732,64.3,40,8.7,DB
355,Sean Chandler,17,0,0,3,6.4,0,0,0,0,0,2022,26,CAR,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,11,8,19,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,3,3,100,35,11.7,11.7,1,154.9,4.7,14,21,0,0,0,0,0,0,0,0,0,74,6.4,320,67.9,S
356,Camaron Cheeseman,17,0,0,0,0,0,0,0,0,0,2022,24,WAS,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,145,31.5,LS
357,Chuck Clark,17,0,0,43,100,0,0,0,0,0,2022,27,BAL,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,61,40,101,0,0,0,0,0,4,0,1,-5,0,1,0,0,0,-5,0,43,32,74.4,270,8.4,6.3,1,98,5.5,123,147,14,1,0,0,1,4,3.8,0,0,1093,100,74,17.2,SS
358,Chris Claybrooks,17,0,0,3,4,0,0,77,0,0,2022,25,JAX,17,0,0,0,0,,0,0,,0,0,0,4,77,19.3,0,0,0,,0,0,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,3,3,100,34,11.3,11.3,0,113.9,7.3,22,12,0,0,0,0,0,0,0,0,0,47,4,219,51.9,CB
359,Jack Coco,17,0,0,0,0,0,0,0,0,0,2022,24,GNB,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,28.7,LS
360,Morgan Cox,17,0,0,0,0,0,0,0,0,0,2022,36,TEN,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,148,33,LS
361,Scott Daly,17,0,0,0,0,1,0,0,0,0,2022,28,DET,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,1,100,0,0,0,0,136,30.2,LS
362,Michael Davis,17,1,0,70,75.5,0,1,0,0,0,2022,27,LAC,17,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,48,14,62,2,1,1,30,0,15,0,0,0,0,0,0,0,0,30,0,70,34,48.6,337,9.9,4.8,2,66.2,11.5,218,119,3,0,0,0,1,1,1.6,0,0,791,75.5,157,33.9,LCB
363,Dee Delaney,17,0,0,15,19.2,1,0,0,0,0,2022,27,TAM,17,1,0,0,0,,0,0,,0,0,0,0,0,,0,1,0,0,0,0,25,4,29,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,14,93.3,77,5.5,5.1,1,110.3,1.6,21,56,9,0,0,0,0,3,9.4,0,0,215,19.2,304,66.1,DB
364,Grant Delpit,17,0,0,41,99.7,0,4,0,0,0,2022,24,CLE,17,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,72,33,105,4,0,4,36,0,10,0,0,0,0,0,0,0,0,36,0,41,21,51.2,352,16.8,8.6,5,80.5,12.4,190,162,13,0,0,0,0,9,7.9,0,0,1086,99.7,137,30.9,SS
365,Andrew DePaola,17,0,0,0,0,0,0,0,0,0,2022,35,MIN,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,159,32.3,LS
366,Quandre Diggs,17,0,0,35,100,0,4,0,0,0,2022,29,SEA,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,50,21,71,1,1,4,70,0,7,0,0,0,0,1,0,0,0,70,0,35,20,57.1,350,17.5,10,4,89.9,13.9,216,134,4,0,1,0,1,6,7.8,0,0,1156,100,3,0.6,FS
367,Trevon Diggs,17,0,0,85,97.3,0,3,0,0,0,2022,24,DAL,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,50,9,59,0,0,3,10,0,14,0,1,17,0,0,0,0,0,27,0,85,55,64.7,673,12.2,7.9,3,86.1,9.8,369,304,1,0,0,0,0,1,1.7,0,0,1116,97.3,0,0,RCB
368,Rasul Douglas,17,1,0,84,88.5,1,4,0,0,0,2022,27,GNB,17,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,69,16,85,4,1,4,26,0,13,1,0,0,0,1,0,0,0,26,0,84,54,64.3,583,10.8,6.9,6,88.5,7.5,312,271,3,0,0,0,1,6,6.6,0,0,914,88.5,172,40.2,DB
369,Martin Emerson,17,1,0,91,71.8,0,0,0,0,0,2022,22,CLE,17,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,51,12,63,1,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,91,46,50.5,490,10.7,5.4,3,77.6,10.4,380,110,3,0,0,0,1,6,8.7,0,0,782,71.8,86,19.4,CB
370,Marcus Epps,17,0,0,52,99.1,0,0,0,0,0,2022,26,PHI,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,70,24,94,4,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,52,38,73.1,470,12.4,9,6,139.1,9.2,290,180,6,1,0,0,1,10,9.6,0,0,1096,99.1,170,37.5,SS
371,Matthias Farley,17,0,0,1,0.6,0,0,0,0,0,2022,30,LVR,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,4,7,11,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,-3,0,1,1,100,7,7,7,0,95.8,0,0,7,0,0,0,0,0,0,0,0,0,7,0.6,373,82.3,S
372,Blake Ferguson,17,0,0,0,0,0,0,0,0,0,2022,25,MIA,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,140,30.9,LS
