Rk,Player,G,Sk,Sfty,Tgt,Def%,Fmb,Int,RtY,KRTD,PRTD,Season,Age,Team,G,GS,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Ret,Yds,Y/Ret,KRTD,Ret,Yds,Y/Ret,PRTD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,Fmb,FR,Yds,FRTD,FF,Touch,TotOff,YScm,APYd,RtY,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Prss,MTkl,MTkl%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos
378,Richie Grant,17,3,0,57,82.8,0,1,0,0,0,2023,26,ATL,17,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,3,66,37,103,3,5,1,4,0,6,0,0,0,0,2,0,0,0,4,0,57,39,68.4,543,13.9,9.5,6,126.6,12.8,392,151,21,1,3,0,7,11,9.6,0,0,943,82.8,237,51,S
379,Josh Harris,17,0,0,0,0,0,0,0,0,0,2023,34,LAC,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,144,31.4,LS
380,Will Harris,17,0,0,19,17.6,0,1,0,0,0,2023,28,DET,17,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,12,6,18,1,1,1,0,0,2,0,1,3,0,0,0,0,0,3,0,19,15,78.9,236,15.7,12.4,0,96.5,11.6,162,74,6,1,0,0,1,3,14.3,0,0,192,17.6,294,65,CB
381,Tre Hawkins,17,0,0,30,30.8,0,0,0,0,0,2023,23,NYG,17,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,24,11,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,25,83.3,403,16.1,13.4,4,158.3,11.4,259,144,0,0,0,0,0,5,12.5,0,0,347,30.8,156,34.1,CB
382,Thomas Hennessy,17,0,0,0,0,0,0,0,0,0,2023,29,NYJ,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,158,32.6,LS
383,Elijah Hicks,17,0,0,19,45.5,0,0,0,0,0,2023,24,CHI,17,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,20,15,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,12,63.2,139,11.6,7.3,4,124.8,10.6,85,54,2,0,0,0,0,6,14.6,0,0,487,45.5,235,53,DB
384,Daxton Hill,17,1.5,0,50,99.5,0,2,0,0,0,2023,23,CIN,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1.5,72,38,110,6,5,2,20,0,11,0,0,0,0,0,0,0,0,20,0,50,34,68,465,13.7,9.3,2,94.2,10.4,337,128,26,2,3,1,7,8,6.8,0,0,1091,99.5,82,17.9,S
385,Mike Hilton,17,2,0,69,80,0,2,0,0,0,2023,29,CIN,17,13,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2,64,20,84,12,2,2,16,0,8,0,1,0,0,0,0,0,0,16,0,69,44,63.8,386,8.8,5.6,0,66.5,7.3,158,228,34,0,1,1,3,8,8.7,0,0,878,80,7,1.5,CB
386,Ka'dar Hollman,17,0,0,6,8.9,0,0,0,0,0,2023,29,HOU,17,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,6,4,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,50,41,13.7,6.8,0,72.2,10.8,32,9,2,0,0,0,0,0,0,0,0,101,8.9,228,48.9,CB
387,Charley Hughlett,17,0,0,0,0,0,0,0,0,0,2023,33,CLE,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,163,32,LS
388,Christian Izien,17,0,0,58,63.9,0,2,0,0,0,2023,23,TAM,17,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,47,18,65,3,2,2,18,0,2,0,0,0,0,1,0,0,0,18,0,58,43,74.1,393,9.1,6.8,1,83.5,4.5,167,226,56,2,3,0,5,7,9.7,0,0,719,63.9,146,34,S
389,Michael Jackson,17,0,0,37,39.7,0,0,0,0,0,2023,26,SEA,17,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,28,6,34,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,37,26,70.3,306,11.8,8.3,0,95.1,9.6,221,85,2,0,0,0,0,4,10.5,0,0,472,39.7,236,51.1,CB
390,J.J. Jansen,17,0,0,0,0,0,0,0,0,0,2023,37,CAR,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,138,31.2,LS
391,Rayshawn Jenkins,17,1,0,61,98.9,0,2,0,0,0,2023,29,JAX,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,66,35,101,7,1,2,42,0,9,0,0,0,0,0,0,0,0,42,0,61,33,54.1,424,12.8,7,0,62.5,9,254,170,32,3,1,0,5,10,9,0,0,1100,98.9,157,35.5,SS
392,Josh Jobe,17,0,0,26,20.7,0,0,0,0,0,2023,25,PHI,17,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,20,2,22,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,26,14,53.8,176,12.6,6.8,1,88,12.7,126,50,1,0,0,0,0,2,8.3,0,0,240,20.7,323,72.6,CB
393,John Johnson,17,0,0,26,45.7,0,2,0,0,0,2023,28,LAR,17,8,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,24,18,42,0,0,2,44,0,6,0,0,0,0,0,0,0,0,44,0,26,16,61.5,213,13.3,8.2,2,81.1,12.8,157,56,5,1,0,0,1,2,4.5,0,0,518,45.7,105,22.6,DB
394,Taron Johnson,17,1,0,81,89.1,0,0,0,0,0,2023,27,BUF,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,72,26,98,3,2,0,0,0,8,0,1,0,0,3,0,0,0,0,0,81,55,67.9,409,7.4,5,3,92.1,2.9,95,314,28,0,1,0,2,6,5.8,0,0,955,89.1,8,1.9,CB
395,Jaylon Jones,17,0,0,15,13.8,0,0,0,0,0,2023,26,CHI,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,18,5,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,80,105,8.8,7,0,95.8,6.2,79,26,3,1,1,0,2,2,8,0,0,148,13.8,335,75.6,DB
396,Jaylon Jones,17,0,0,62,67.2,0,0,0,0,0,2023,21,IND,17,10,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,33,11,44,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,62,35,56.5,354,10.1,5.7,5,99.8,9.5,288,66,0,0,0,0,0,2,4.3,0,0,787,67.2,106,21.2,CB
397,Derion Kendrick,17,0,0,77,75.7,0,1,0,0,0,2023,23,LAR,17,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,41,8,49,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,77,44,57.1,600,13.6,7.8,3,89.7,13.9,423,177,1,0,0,1,0,11,18.3,0,0,858,75.7,71,15.3,DB
398,Miles Killebrew,17,0,1,14,9.8,0,0,0,0,0,2023,30,PIT,17,1,0,0,0,,0,0,,0,1,2,0,0,,0,0,0,,0,0,21,5,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,71.4,86,8.6,6.1,0,87.2,5.5,57,29,5,0,1,0,1,0,0,0,0,111,9.8,319,70.7,DB
399,Kader Kohou,17,1,0,83,84.9,0,0,0,0,0,2023,25,MIA,17,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,52,11,63,5,5,0,0,0,10,0,1,0,0,0,0,0,0,0,0,83,68,81.9,641,9.4,7.7,8,131,7.3,359,282,15,0,4,1,5,12,16,0,0,938,84.9,43,9.4,CB
400,Casey Kreiter,17,0,0,0,0,0,0,0,0,0,2023,33,NYG,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,154,33.6,LS
401,Christian Kuntz,17,0,0,0,0,0,0,0,0,0,2023,29,PIT,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,150,33.3,LS
402,Deommodore Lenoir,17,0,0,95,89.8,0,3,0,0,0,2023,24,SFO,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,58,26,84,1,0,3,49,0,10,0,0,0,0,0,0,0,0,49,0,95,60,63.2,687,11.5,7.2,1,75.2,8.3,415,272,12,0,0,0,0,5,5.6,0,0,981,89.8,63,14.5,DB
403,Cameron Lewis,17,0,0,15,13.4,0,0,0,0,0,2023,26,BUF,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,17,4,21,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,10,66.7,107,10.7,7.1,0,87.4,7.7,75,32,2,0,0,0,0,1,4.5,0,0,144,13.4,322,74.9,CB
404,Rick Lovato,17,0,0,0,0,0,0,0,0,0,2023,31,PHI,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,133,29.9,LS
405,Julian Love,17,0,0,69,78.8,0,4,0,0,0,2023,25,SEA,17,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,85,38,123,1,0,4,7,0,10,0,1,3,0,2,0,0,0,10,0,69,44,63.8,606,13.8,8.8,3,82.2,10.1,398,208,4,1,1,0,2,10,7.5,0,0,937,78.8,88,19,S
406,Damarri Mathis,17,0,0,39,38.8,0,0,0,0,0,2023,24,DEN,17,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,26,9,35,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,29,74.4,362,12.5,9.3,3,128.4,10.2,275,87,3,0,0,0,0,7,16.7,0,0,438,38.8,110,23.8,CB
407,Tyrann Mathieu,17,0,0,46,99.1,0,4,0,0,0,2023,31,NOR,17,17,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,50,25,75,0,1,4,122,1,9,0,0,0,0,0,0,0,0,122,0,46,25,54.3,306,12.2,6.7,3,60.6,8.8,105,201,9,1,0,1,1,7,8.5,0,0,1097,99.1,0,0,S
408,Ross Matiscik,17,0,0,0,0,0,0,0,0,0,2023,27,JAX,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,8,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,134,30.3,LS
409,Nick McCloud,17,0,0,23,27.7,1,1,0,0,0,2023,25,NYG,17,3,0,0,0,,0,0,,0,0,0,0,0,,0,1,0,0,0,0,20,8,28,0,0,1,0,0,2,1,3,1,0,3,0,0,0,1,0,23,14,60.9,128,9.1,5.6,1,72.4,13.4,77,51,2,0,0,0,0,1,3.4,0,0,312,27.7,347,75.8,CB
410,Zyon McCollum,17,0,0,92,69.7,0,0,0,0,0,2023,24,TAM,17,9,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,49,19,68,1,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,92,55,59.8,624,11.3,6.8,3,91,11.6,364,260,0,1,0,0,1,6,8.1,0,0,785,69.7,227,52.8,CB
411,Liam McCullough,17,0,0,0,0,0,0,0,0,0,2023,26,ATL,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,141,30.3,LS
412,Xavier McKinney,17,0.5,0,65,100,0,3,0,0,0,2023,25,NYG,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0.5,78,38,116,2,1,3,22,0,11,0,2,7,0,1,0,0,0,29,0,65,41,63.1,456,11.1,7,1,69.8,8.5,241,215,42,2,0,2,3,8,6.5,0,0,1128,100,103,22.5,FS
413,Ifeatu Melifonwu,17,3,0,28,36.5,0,2,0,0,0,2023,24,DET,17,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,3,24,9,33,4,5,2,35,0,8,0,0,0,0,1,0,0,0,35,0,28,15,53.6,137,9.1,4.9,2,61.2,8.6,80,57,13,0,2,1,5,4,10.8,0,0,399,36.5,180,39.8,S
414,Josh Metellus,17,2.5,0,79,94.2,0,1,0,0,0,2023,25,MIN,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2.5,78,38,116,7,10,1,43,0,5,0,1,0,0,4,0,0,0,43,0,79,65,82.3,527,8.1,6.7,3,101.8,4.6,192,335,91,14,7,0,24,13,10.1,0,0,1065,94.2,194,44.6,S
415,Jalen Mills,17,0,0,30,40.3,0,0,0,0,0,2023,29,NWE,17,8,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,26,19,45,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30,18,60,225,12.5,7.5,1,94.4,9.1,94,131,10,2,1,0,3,7,13.5,0,0,459,40.3,21,4.6,DB
416,Tre'von Moehrig,17,2,0,44,97.6,0,3,0,0,0,2023,24,LVR,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2,65,18,83,1,2,3,41,0,8,0,0,0,0,0,0,0,0,41,0,44,29,65.9,298,10.3,6.8,3,79.5,7.9,154,144,6,0,0,0,2,4,4.6,0,0,1106,97.6,2,0.5,S
417,Siran Neal,17,0,0,7,4.2,0,0,0,0,0,2023,29,BUF,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,57.1,50,12.5,7.1,0,79.5,5.1,34,16,3,0,0,0,0,0,0,0,0,45,4.2,342,79.5,CB
418,Steven Nelson,17,0,0,70,95.4,0,4,0,0,0,2023,30,HOU,17,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,48,15,63,0,0,4,33,0,12,0,0,0,0,0,0,0,0,33,0,70,43,61.4,657,15.3,9.4,1,73.3,14,478,179,1,0,0,0,0,5,7.4,0,0,1088,95.4,9,1.9,CB
419,Keisean Nixon,17,0.5,0,81,72.8,3,1,877,0,0,2023,26,GNB,17,13,0,0,0,,0,0,,0,0,0,30,782,26.1,0,14,95,6.8,0,0.5,59,21,80,3,1,1,2,0,6,3,2,0,0,0,1,11,11,890,877,81,63,77.8,601,9.5,7.4,3,104.8,6.4,274,327,3,0,0,0,1,10,11.1,1,0.1,809,72.8,199,46.4,CB
420,Isaiah Oliver,17,0,0,50,46,0,1,0,0,0,2023,27,SFO,17,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,48,19,67,2,3,1,3,0,2,0,1,0,0,0,0,0,0,3,0,50,42,84,272,6.5,5.4,3,101,3.8,139,133,19,0,3,0,3,8,10.7,0,0,502,46,169,38.9,DB
421,Matthew Orzech,17,0,0,0,0,0,0,0,0,0,2023,28,GNB,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,131,30.5,LS
422,Tyler Ott,17,0,0,0,0,0,0,0,0,0,2023,31,BAL,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,159,33.6,LS
423,Jonathan Owens,17,1,0,32,69.8,0,0,0,0,0,2023,28,GNB,17,11,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,1,58,26,84,2,1,0,0,0,3,0,1,27,1,1,0,0,0,27,0,32,21,65.6,232,11,7.3,3,118.2,6.6,139,93,4,0,1,0,2,5,5.6,0,0,775,69.8,233,54.3,S
424,Taybor Pepper,17,0,0,0,0,0,0,0,0,0,2023,29,SFO,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,140,32.3,LS
425,Patrick Peterson,17,0,0,64,97.1,0,2,0,0,0,2023,33,PIT,17,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,34,8,42,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,64,38,59.4,494,13,7.7,4,91.5,10.3,309,185,6,0,0,0,0,11,20.8,0,0,1096,97.1,77,17.1,LCB
426,Joey Porter Jr.,17,0,0,63,71.5,0,1,0,0,0,2023,23,PIT,17,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,32,11,43,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,63,30,47.6,449,15,7.1,1,70.1,11.6,316,133,1,0,0,0,0,3,6.5,0,0,807,71.5,119,26.4,CB
427,Luke Rhodes,17,0,0,0,0,0,0,0,0,0,2023,31,IND,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,152,30.3,LS
428,Kelee Ringo,17,1,0,11,17.1,0,1,0,0,0,2023,21,PHI,17,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,17,4,21,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,11,7,63.6,102,14.6,9.3,1,86.2,17.1,76,26,1,0,0,0,1,0,0,0,0,199,17.1,305,68.5,CB
429,Amik Robertson,17,1,0,66,59.6,0,2,0,0,0,2023,25,LVR,17,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,38,12,50,2,1,2,40,0,6,0,0,0,0,1,0,0,0,40,0,66,39,59.1,531,13.6,8,3,87.4,9.9,244,287,4,0,0,0,1,5,9.1,0,0,675,59.6,69,15.9,CB
430,Asante Samuel Jr.,17,0,0,96,96.4,0,2,0,0,0,2023,24,LAC,17,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,56,7,63,1,0,2,8,0,13,0,0,0,0,0,0,0,0,8,0,96,58,60.4,766,13.2,8,3,87.4,8.7,389,377,1,0,0,0,0,12,16,0,0,1111,96.4,87,19,CB
431,Patrick Scales,17,0,0,0,0,0,0,0,0,0,2023,35,CHI,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,139,31.4,LS
432,Brenden Schooler,17,0,0,0,0.2,0,0,0,0,0,2023,26,NWE,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,11,2,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,2,0.2,407,88.9,DB
433,Nick Scott,17,0,0,33,52.1,0,0,0,0,0,2023,28,CIN,17,10,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,35,22,57,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,22,66.7,332,15.1,10.1,0,99.6,14,217,115,22,1,1,0,2,4,6.6,0,0,571,52.1,190,41.5,S
434,Trent Sieg,17,0,0,0,0,0,0,0,0,0,2023,28,DAL,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,136,30.7,LS
435,Isaiah Simmons,17,1,0,27,33.4,0,1,0,0,0,2023,25,NYG,17,4,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,1,33,17,50,2,1,1,54,1,3,0,1,1,0,1,0,0,0,55,0,27,22,81.5,199,9,7.4,0,81.9,1.9,37,162,54,4,0,1,5,8,13.8,0,0,377,33.4,224,48.9,S
436,Harrison Smith,17,3,0,52,98.4,0,0,0,0,0,2023,34,MIN,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,3,60,33,93,2,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,52,34,65.4,333,9.8,6.4,0,83.3,7.5,148,185,83,1,3,1,7,9,8.8,0,0,1113,98.4,1,0.2,S
437,Tremon Smith,17,0,0,0,0.1,0,0,14,0,0,2023,27,DEN,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,1,14,14,0,0,5,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,14,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0.1,391,84.6,CB
438,Chris Stoll,17,0,0,0,0,0,0,0,0,0,2023,25,SEA,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,144,31.2,LS
439,Geno Stone,17,0,0,44,82.2,0,7,0,0,0,2023,24,BAL,17,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,44,24,68,0,0,7,101,0,9,0,0,0,0,0,0,0,0,101,0,44,28,63.6,350,12.5,8,2,63.8,11.6,208,142,11,1,0,0,1,9,11.7,0,0,951,82.2,231,48.8,SS/FS
440,Chandon Sullivan,17,0,0,28,37.4,0,1,0,0,0,2023,27,PIT,17,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,14,8,22,1,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,28,17,60.7,145,8.5,5.2,0,59.4,5.9,111,34,34,3,0,2,3,4,15.4,0,0,422,37.4,222,49.2,CB
441,Patrick Surtain II,17,0,0,91,99.2,0,1,0,0,0,2023,23,DEN,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,59,10,69,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,91,54,59.3,660,12.2,7.3,3,88.2,11.1,483,177,5,0,0,0,0,6,8,0,0,1121,99.2,78,16.9,CB
442,Cameron Sutton,17,0,0,91,98.6,0,1,0,0,0,2023,28,DET,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,50,15,65,4,0,1,23,0,6,0,0,0,0,1,0,0,0,23,0,91,61,67,888,14.6,9.8,5,112.3,12.4,631,257,7,0,0,0,0,6,8.5,0,0,1077,98.6,8,1.8,CB
443,Alontae Taylor,17,1,0,102,85.8,0,2,0,0,0,2023,25,NOR,17,13,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,56,19,75,6,1,2,16,0,14,0,0,0,0,1,0,0,0,16,0,102,62,60.8,685,11,6.7,4,85.6,8.6,378,307,32,2,0,0,3,14,15.7,0,0,950,85.8,68,14.6,CB
444,AJ Terrell,17,0,0,81,93.5,0,0,0,0,0,2023,25,ATL,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,34,11,45,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,81,45,55.6,552,12.3,6.8,4,93.2,11,397,155,0,0,0,0,0,9,16.7,0,0,1065,93.5,0,0,CB
445,Rodney Thomas II,17,0,0,27,82,0,2,0,0,0,2023,25,IND,17,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,30,4,34,0,0,2,5,0,4,0,0,0,0,0,0,0,0,5,0,27,17,63,324,19.1,12,3,110.7,17,257,67,2,0,0,0,0,7,17.1,0,0,960,82,179,35.7,S
446,Zach Triner,17,0,0,0,0,0,0,0,0,0,2023,32,TAM,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,143,33.3,LS
447,DJ Turner,17,1,0,69,75.6,0,0,0,0,0,2023,23,CIN,17,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,40,10,50,2,1,0,0,0,7,0,1,28,0,0,0,0,0,28,0,69,40,58,693,17.3,10,4,111.6,12.6,356,337,0,0,0,0,1,4,7.4,0,0,829,75.6,84,18.3,CB
448,Carrington Valentine,17,0,0,59,62.6,0,0,0,0,0,2023,22,GNB,17,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,33,11,44,0,0,0,0,0,9,0,1,50,0,0,0,0,0,50,0,59,34,57.6,411,12.1,7,1,84.8,10.9,312,99,0,0,0,0,0,4,8.3,0,0,695,62.6,100,23.3,CB
449,Tracy Walker,17,1,0,30,49.5,0,0,0,0,0,2023,28,DET,17,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,42,17,59,1,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,30,17,56.7,254,14.9,8.5,3,117.9,12.9,207,47,8,2,2,0,5,7,10.6,0,0,541,49.5,147,32.5,SS
450,K'Von Wallace,17,0,0,43,35.7,0,1,0,0,0,2023,26,"ARI,TEN",17,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,62,27,89,1,1,1,2,0,6,0,0,0,0,0,0,0,0,2,0,43,34,79.1,324,9.5,7.5,1,96.1,6,199,125,12,1,1,0,2,7,7.3,0,0,807,35.7,90,10,FS
451,Charvarius Ward,17,0,0,109,85.3,0,5,0,0,0,2023,27,SFO,17,17,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,56,16,72,2,0,5,91,1,23,0,0,0,0,1,0,0,0,91,0,109,59,54.1,714,12.1,6.6,3,64.5,12,473,241,3,1,0,0,1,3,4,0,0,931,85.3,29,6.7,CB
452,Jay Ward,17,0,0,2,3.1,0,0,0,0,0,2023,23,MIN,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,5,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,100,26,13,13,1,158.3,1,2,24,2,0,0,0,0,2,20,0,0,35,3.1,302,69.4,S
453,Jon Weeks,17,0,0,0,0,0,0,0,0,0,2023,37,HOU,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,156,33.5,LS
